locality,bhk,area_sqft,price_lakhs
Thane,1,420,60
Thane,1,420,60
Thane,1,586,74
Thane,1,474,69
Thane,1,678,99
Thane,2,1003,150
Thane,2,1008,151
Thane,2,1011,152
Thane,2,1134,163
Thane,2,1152,166
Thane,3,1482,213
Thane,3,1654,238
Thane,3,1882,271
Thane,3,1777,279
Thane,2,1069,141
Thane,2,1100,145
Thane,3,1369,180
Thane,3,1462,219
Thane,3,1662,243
Thane,2,954,142
Thane,2,1100,164
Thane,3,1308,198
Thane,3,1277,198
Thane,2,992,150
Thane,3,1369,207
Thane,3,1377,205
Thane,3,1392,207
Thane,1,711,110
Thane,1,715,111
Thane,2,940,146
Thane,2,1043,162
Thane,2,1000,155
Thane,1,444,92
Thane,1,420,85
Thane,2,625,127
Thane,2,664,138
Thane,1,390,78
Thane,2,596,119
Thane,3,830,169
Thane,2,672,123
Thane,2,527,96
Thane,2,712,130
Thane,3,1076,143
Thane,4,1580,210
Thane,3,944,126
Thane,3,1066,142
Thane,2,1160,210
Thane,2,710,145
Thane,2,710,145
Thane,2,710,145
Thane,2,710,145
Thane,1,367,74
Thane,1,406,82
Thane,2,739,114
Thane,2,1200,225
Thane,3,1700,275
Thane,3,1700,289
Thane,3,1750,269
Thane,1,321,43
Thane,1,316,42
Thane,1,533,74
Thane,2,907,167
Thane,3,1079,193
Thane,2,985,149
Thane,2,1000,151
Thane,2,1077,163
Thane,3,1357,202
Thane,3,1434,213
Thane,2,1000,149
Thane,2,1094,160
Thane,2,700,82
Thane,3,1375,213
Thane,3,1252,190
Thane,2,1200,175
Thane,2,1200,175
Thane,1,710,85
Thane,3,1148,145
Thane,2,894,112
Thane,3,1328,168
Thane,2,803,101
Thane,3,1148,145
Thane,2,894,112
Thane,3,1328,168
Thane,3,1469,179
Thane,3,1474,180
Thane,3,1478,180
Thane,3,1483,181
Thane,3,1809,210
Thane,3,1754,275
Thane,3,1758,276
Thane,3,1763,276
Thane,3,1774,278
Thane,3,1769,277
Thane,2,798,119
Thane,2,1086,162
Thane,2,986,149
Thane,3,1700,205
Thane,2,1200,192
Thane,3,1700,285
Thane,2,900,165
Thane,2,900,185
Thane,2,700,135
Thane,2,1200,175
Thane,2,1200,211
Thane,2,850,150
Thane,3,1450,230
Thane,2,1040,210
Thane,3,1820,330
Thane,2,1040,210
Thane,3,1260,220
Thane,1,640,98
Thane,2,1090,210
Thane,2,999,175
Thane,2,980,164
Thane,2,920,145
Thane,3,1000,180
Thane,2,890,145
Thane,2,1010,165
Thane,2,1072,141
Thane,2,1097,144
Thane,2,1151,151
Thane,3,1300,195
Thane,3,1646,241
Thane,2,946,141
Thane,3,1250,200
Thane,2,1180,230
Thane,2,1040,205
Thane,3,1380,282
Thane,2,800,96
Thane,2,850,130
Thane,1,600,85
Thane,2,900,130
Thane,2,900,165
Thane,1,720,84
Thane,3,1200,150
Thane,1,600,105
Thane,1,565,79
Thane,3,900,152
Thane,2,750,136
Thane,2,850,170
Thane,1,550,82
Thane,2,789,105
Thane,3,1101,175
Thane,3,1520,275
Thane,3,1520,253
Thane,2,850,151
Thane,3,1204,165
Thane,2,720,110
Thane,2,620,89
Thane,1,430,59
Thane,2,1096,200
Thane,1,714,115
Thane,1,530,95
Thane,2,780,117
Thane,2,800,135
Thane,2,500,97
Thane,1,317,59
Thane,2,500,97
Thane,1,340,63
Thane,2,500,97
Thane,2,500,97
Thane,1,317,59
Thane,1,317,59
Thane,1,340,63
Thane,1,340,63
Thane,2,695,126
Thane,2,605,126
Thane,2,565,115
Thane,1,597,105
Thane,3,1291,269
Thane,2,993,175
Thane,3,1665,311
Thane,2,600,125
Thane,2,650,116
Thane,2,700,120
Thane,2,1175,167
Thane,2,750,130
Thane,1,630,95
Thane,2,890,149
Thane,3,1303,165
Thane,3,1422,275
Thane,2,950,175
Thane,2,550,102
Thane,3,1250,210
Thane,3,1350,261
Thane,2,650,102
Thane,1,537,75
Thane,2,1050,130
Thane,3,1100,125
Thane,1,585,73
Thane,2,820,100
Thane,2,850,140
Thane,1,650,92
Thane,2,1150,170
Thane,2,615,110
Thane,1,645,76
Thane,2,950,175
Thane,2,672,108
Thane,2,672,108
Thane,2,672,108
Thane,2,672,108
Thane,2,735,115
Thane,2,735,115
Thane,2,626,101
Thane,2,626,101
Thane,3,956,166
Thane,3,956,166
Thane,1,438,72
Thane,1,438,72
Thane,3,983,174
Thane,3,950,168
Thane,1,477,84
Thane,2,702,124
Thane,3,888,157
Thane,3,775,137
Thane,2,614,108
Thane,2,522,101
Thane,3,963,170
Thane,3,755,146
Thane,2,650,113
Thane,3,1039,183
Thane,2,620,120
Thane,2,666,118
Thane,2,571,111
Thane,2,581,113
Thane,3,746,145
Thane,3,863,168
Thane,1,381,74
Thane,2,605,126
Thane,2,565,115
Thane,1,468,79
Thane,2,618,118
Thane,1,792,98
Thane,2,1025,155
Thane,3,1030,175
Thane,1,535,104
Thane,3,1400,210
Thane,2,780,120
Thane,3,1230,255
Thane,1,600,69
Thane,2,531,96
Thane,2,531,96
Thane,1,422,73
Thane,1,550,65
Thane,1,585,75
Thane,4,2000,250
Thane,2,554,94
Thane,2,565,95
Thane,1,335,63
Thane,1,396,75
Thane,2,467,89
Thane,1,413,78
Thane,3,900,167
Thane,1,275,46
Thane,2,980,111
Thane,2,475,80
Thane,2,502,87
Thane,1,317,49
Thane,2,626,95
Thane,3,956,158
Thane,1,438,67
Thane,2,672,102
Thane,2,735,112
Thane,2,1025,155
Thane,1,750,90
Thane,3,1400,210
Thane,1,650,75
Thane,2,1000,135
Thane,1,635,97
Thane,2,1050,205
Thane,2,670,95
Thane,2,844,168
Thane,2,640,105
Thane,2,640,105
Thane,3,1050,135
Thane,3,1400,235
Thane,2,1190,185
Thane,3,1200,205
Thane,2,1020,165
Thane,2,900,135
Thane,3,1400,210
Thane,3,1596,206
Thane,2,910,140
Thane,2,950,130
Thane,2,925,120
Thane,3,1240,159
Thane,2,900,150
Thane,3,1400,235
Thane,2,1190,185
Thane,3,1200,205
Thane,2,1020,165
Thane,2,836,120
Thane,2,800,142
Thane,2,738,140
Thane,1,620,76
Thane,3,1700,285
Thane,2,800,142
Thane,2,738,140
Thane,3,1350,225
Thane,1,585,74
Thane,1,450,51
Thane,3,1300,200
Thane,2,700,125
Thane,2,990,115
Thane,2,800,142
Thane,2,738,140
Thane,1,620,76
Thane,3,1700,285
Thane,2,900,140
Thane,2,495,69
Thane,2,555,83
Thane,1,454,74
Thane,2,495,69
Thane,2,555,83
Thane,1,454,74
Thane,1,454,74
Thane,1,407,71
Thane,1,620,85
Thane,2,825,145
Thane,3,1500,218
Thane,1,650,90
Thane,3,1500,235
Thane,3,1050,150
Thane,2,900,115
Thane,3,1300,179
Thane,2,710,79
Thane,3,1400,250
Thane,1,550,99
Thane,3,950,155
Thane,3,1100,211
Thane,2,800,142
Thane,3,1300,165
Thane,4,1850,370
Thane,3,1200,240
Thane,2,800,160
Thane,2,980,114
Thane,4,2060,330
Thane,1,620,105
Thane,2,800,105
Thane,2,987,125
Thane,1,440,55
Thane,1,440,55
Thane,1,640,95
Thane,1,404,55
Thane,1,590,75
Thane,3,1350,175
Thane,2,850,140
Thane,2,850,140
Thane,2,780,120
Thane,2,980,175
Thane,2,800,110
Thane,3,1150,160
Thane,2,950,140
Thane,2,900,120
Thane,2,1097,175
Thane,2,870,124
Thane,3,1611,290
Thane,2,988,136
Thane,1,640,92
Thane,1,640,92
Thane,1,441,85
Thane,2,664,118
Thane,4,2730,400
Thane,4,2600,400
Thane,2,987,120
Thane,2,795,140
Thane,2,771,137
Thane,2,765,105
Thane,2,1040,207
Thane,2,771,137
Thane,2,795,140
Thane,2,1010,165
Thane,2,1000,125
Thane,2,850,170
Thane,2,900,125
Thane,1,575,115
Thane,1,550,95
Thane,1,400,55
Thane,1,400,55
Thane,2,720,100
Thane,2,870,155
Thane,1,350,54
Thane,3,950,165
Thane,1,395,49
Thane,3,1690,215
Thane,3,1680,190
Thane,1,395,49
Thane,3,1690,215
Thane,3,1680,190
Thane,2,870,155
Thane,2,870,155
Thane,3,1300,240
Thane,2,950,190
Thane,2,950,190
Thane,2,950,190
Thane,2,950,135
Thane,1,565,75
Thane,2,720,97
Thane,3,1550,230
Thane,3,1200,217
Thane,1,700,78
Thane,2,1050,130
Thane,3,1501,190
Thane,3,1140,190
Thane,5,2730,360
Thane,4,2116,300
Thane,4,2428,320
Thane,3,2120,299
Thane,2,950,135
Thane,1,565,75
Thane,2,720,97
Thane,3,1550,230
Thane,3,1200,217
Thane,1,700,78
Thane,2,1050,130
Thane,2,900,110
Thane,3,1140,190
Thane,3,1140,190
Thane,3,1350,240
Thane,2,1015,120
Thane,1,550,90
Thane,4,2128,300
Thane,1,615,70
Thane,2,735,151
Thane,2,1125,135
Thane,2,950,110
Thane,2,949,135
Thane,2,508,87
Thane,1,418,75
Thane,1,390,70
Thane,1,355,65
Thane,2,562,99
Thane,2,585,120
Thane,2,668,87
Thane,2,713,135
Thane,2,639,111
Thane,2,550,95
Thane,2,505,66
Thane,2,635,82
Thane,2,595,77
Thane,2,714,93
Thane,2,585,76
Thane,2,512,66
Thane,2,692,105
Thane,2,775,121
Thane,2,680,124
Thane,2,673,123
Thane,1,449,82
Thane,2,671,99
Thane,2,668,87
Thane,2,713,135
Thane,2,639,111
Thane,2,550,95
Thane,2,621,115
Thane,2,735,115
Thane,2,627,115
Thane,2,587,100
Thane,2,508,87
Thane,1,418,75
Thane,1,390,70
Thane,1,355,65
Thane,2,673,123
Thane,1,449,82
Thane,2,671,99
Thane,2,621,115
Thane,2,735,115
Thane,2,621,115
Thane,1,650,80
Thane,2,950,150
Thane,2,990,158
Thane,3,910,184
Thane,2,615,120
Thane,3,920,170
Thane,1,468,80
Thane,2,538,85
Thane,1,450,73
Thane,3,910,184
Thane,2,615,120
Thane,3,920,170
Thane,1,468,80
Thane,2,538,85
Thane,1,450,73
Thane,3,1074,188
Thane,2,779,135
Thane,2,530,93
Thane,2,655,124
Thane,2,796,142
Thane,2,531,100
Thane,2,828,145
Thane,3,1409,255
Thane,3,1133,221
Thane,3,1561,265
Thane,3,1317,250
Thane,3,1079,193
Thane,3,984,180
Thane,3,959,176
Thane,2,538,94
Thane,1,469,82
Thane,2,495,96
Thane,1,589,94
Thane,2,669,127
Thane,3,1500,240
Thane,2,669,127
Thane,2,493,100
Thane,2,702,135
Thane,2,735,119
Thane,2,626,101
Thane,1,446,50
Thane,2,712,136
Thane,2,673,132
Thane,2,527,106
Thane,2,711,141
Thane,2,1338,160
Thane,2,441,82
Thane,4,1831,353
Thane,4,1842,356
Thane,3,1174,227
Thane,3,1020,197
Thane,3,977,189
Thane,3,1305,252
Thane,3,2045,327
Thane,3,1713,274
Thane,3,1305,209
Thane,3,1295,207
Thane,3,1286,206
Thane,3,1242,199
Thane,3,2020,323
Thane,2,710,138
Thane,2,706,100
Thane,2,1643,263
Thane,2,1576,252
Thane,3,1218,195
Thane,3,1127,180
Thane,2,824,132
Thane,3,1185,190
Thane,2,1054,169
Thane,2,672,108
Thane,2,626,101
Thane,1,438,59
Thane,3,956,166
Thane,2,672,108
Thane,1,438,59
Thane,1,366,49
Thane,2,520,97
Thane,2,461,86
Thane,2,623,116
Thane,2,546,102
Thane,2,526,98
Thane,2,441,82
Thane,4,1831,353
Thane,4,1842,356
Thane,3,1174,227
Thane,2,1643,263
Thane,2,1576,252
Thane,2,975,146
Thane,1,535,100
Thane,2,630,130
Thane,2,623,129
Thane,3,1068,200
Thane,4,1400,260
Thane,3,1561,326
Thane,3,1409,256
Thane,3,1323,256
Thane,3,1039,194
Thane,3,984,185
Thane,3,1040,183
Thane,3,957,180
Thane,3,1074,188
Thane,3,1324,255
Thane,3,1150,202
Thane,3,991,202
Thane,3,944,162
Thane,1,468,86
Thane,1,580,90
Thane,2,655,108
Thane,1,469,85
Thane,1,450,82
Thane,2,538,84
Thane,2,779,145
Thane,2,531,92
Thane,2,808,155
Thane,2,761,145
Thane,2,664,111
Thane,2,632,105
Thane,2,598,107
Thane,2,501,78
Thane,1,451,70
Thane,1,371,54
Thane,1,318,44
Thane,2,478,77
Thane,1,422,70
Thane,1,403,56
Thane,1,335,49
Thane,3,991,202
Thane,3,944,162
Thane,1,468,86
Thane,1,580,90
Thane,2,655,108
Thane,1,469,85
Thane,1,450,82
Thane,2,538,84
Thane,2,779,145
Thane,2,531,92
Thane,2,808,155
Thane,2,761,145
Thane,2,664,111
Thane,2,632,105
Thane,2,598,107
Thane,2,501,78
Thane,1,451,70
Thane,1,371,54
Thane,1,318,44
Thane,2,550,100
Thane,2,500,90
Thane,1,340,64
Thane,1,317,50
Thane,2,890,115
Thane,1,600,72
Thane,2,610,114
Thane,3,1074,188
Thane,3,1324,255
Thane,3,1150,202
Thane,3,991,202
Thane,3,944,162
Thane,1,468,86
Thane,1,580,90
Thane,2,655,108
Thane,1,469,85
Thane,1,450,82
Thane,2,538,84
Thane,2,779,145
Thane,2,531,92
Thane,2,808,155
Thane,2,761,145
Thane,2,664,111
Thane,2,632,105
Thane,2,598,107
Thane,1,338,51
Thane,3,1051,175
Thane,3,1002,193
Thane,2,782,151
Thane,2,781,151
Thane,2,769,148
Thane,2,756,146
Thane,2,639,113
Thane,2,638,113
Thane,2,637,113
Thane,2,632,112
Thane,1,446,84
Thane,2,457,95
Thane,2,630,130
Thane,2,623,129
Thane,2,616,127
Thane,2,620,128
Thane,2,614,127
Thane,2,612,126
Thane,2,606,125
Thane,2,609,106
Thane,1,366,67
Thane,1,457,83
Thane,1,418,76
Thane,2,609,106
Thane,1,366,67
Thane,1,457,83
Thane,1,418,76
Thane,2,666,86
Thane,2,1028,133
Thane,2,624,81
Thane,2,664,86
Thane,3,1324,255
Thane,3,1150,202
Thane,3,991,202
Thane,3,944,162
Thane,1,468,86
Thane,1,580,90
Thane,2,655,108
Thane,1,469,85
Thane,1,450,82
Thane,2,538,84
Thane,2,779,145
Thane,2,531,92
Thane,2,808,155
Thane,2,761,145
Thane,2,664,111
Thane,2,632,105
Thane,2,598,107
Thane,2,501,78
Thane,1,451,70
Thane,3,1068,200
Thane,4,1400,260
Thane,3,1561,326
Thane,3,1409,256
Thane,3,1323,256
Thane,3,1039,194
Thane,3,984,185
Thane,3,1040,183
Thane,3,957,180
Thane,3,1074,188
Thane,3,1324,255
Thane,1,620,85
Thane,1,763,122
Thane,2,530,99
Thane,2,820,131
Thane,2,756,121
Thane,3,1670,198
Thane,3,1670,195
Thane,3,1596,196
Thane,1,589,94
Thane,1,585,94
Thane,1,495,79
Thane,1,459,73
Thane,1,581,93
Thane,1,585,94
Thane,2,1003,160
Thane,2,1053,168
Thane,3,1670,198
Thane,3,1670,195
Thane,3,1670,195
Thane,3,1495,255
Thane,2,999,172
Thane,4,1998,330
Thane,3,1690,311
Thane,2,750,88
Thane,2,895,130
Thane,1,366,49
Thane,2,666,86
Thane,2,1028,133
Thane,2,624,81
Thane,2,664,86
Thane,1,338,51
Thane,3,1134,181
Thane,2,735,119
Thane,2,672,108
Thane,2,626,101
Thane,3,1128,180
Thane,3,897,144
Thane,3,1305,209
Thane,3,1020,163
Thane,3,977,156
Thane,3,1002,160
Thane,4,1831,293
Thane,3,1174,188
Thane,4,2040,326
Thane,3,1266,203
Thane,3,1134,181
Thane,3,1405,225
Thane,2,849,136
Thane,2,868,139
Thane,2,817,131
Thane,4,1650,284
Thane,3,1350,234
Thane,3,1076,172
Thane,2,828,155
Thane,3,922,137
Thane,2,724,129
Thane,2,655,118
Thane,1,463,93
Thane,3,1224,198
Thane,2,887,175
Thane,2,1006,204
Thane,2,551,112
Thane,1,455,79
Thane,1,371,67
Thane,2,467,83
Thane,1,413,70
Thane,1,396,67
Thane,1,335,57
Thane,1,413,70
Thane,2,467,77
Thane,1,396,58
Thane,1,335,56
Thane,2,895,130
Thane,2,728,124
Thane,2,847,141
Thane,3,1215,220
Thane,2,875,150
Thane,3,1122,200
Thane,2,794,130
Thane,3,1073,185
Thane,3,1155,200
Thane,1,558,83
Thane,2,933,163
Thane,3,1375,250
Thane,2,845,100
Thane,1,715,87
Thane,1,672,91
Thane,1,565,76
Thane,1,438,59
Thane,2,626,85
Thane,3,1077,209
Thane,3,882,119
Thane,2,610,82
Thane,2,609,82
Thane,1,366,49
Thane,1,457,62
Thane,1,417,56
Thane,1,332,45
Thane,1,363,49
Thane,3,1077,209
Thane,3,882,119
Thane,2,610,82
Thane,2,609,82
Thane,1,366,49
Thane,1,457,62
Thane,1,417,56
Thane,1,332,45
Thane,1,363,49
Thane,3,922,137
Thane,2,467,83
Thane,1,413,70
Thane,1,396,67
Thane,1,335,57
Thane,1,413,70
Thane,2,467,77
Thane,1,396,58
Thane,1,335,56
Thane,2,626,85
Thane,3,1077,209
Thane,3,882,119
Thane,2,610,82
Thane,2,609,82
Thane,1,366,49
Thane,1,457,62
Thane,1,417,56
Thane,1,332,45
Thane,1,363,49
Thane,3,1076,172
Thane,2,901,144
Thane,2,968,155
Thane,1,317,52
Thane,1,292,44
Thane,4,2250,360
Thane,3,1335,214
Thane,3,1180,189
Thane,3,1070,171
Thane,2,535,86
Thane,1,455,73
Thane,2,887,180
Thane,2,572,110
Thane,2,950,150
Thane,2,840,138
Thane,3,986,185
Thane,2,780,135
Thane,1,550,77
Thane,2,819,140
Thane,3,1654,245
Thane,3,1070,142
Thane,2,970,172
Thane,1,390,79
Thane,2,999,172
Thane,2,999,172
Thane,2,850,120
Thane,1,650,85
Thane,2,1062,158
Thane,2,1000,157
Thane,2,699,140
Thane,2,950,120
Thane,2,699,140
Thane,2,976,140
Thane,3,1200,160
Thane,3,1200,160
Thane,2,850,105
Thane,3,1543,195
Thane,1,480,85
Thane,1,480,85
Thane,4,1660,230
Thane,3,1932,285
Thane,2,740,115
Thane,3,1765,265
Thane,3,1846,280
Thane,1,480,81
Thane,2,900,130
Thane,3,1765,265
Thane,3,1846,280
Thane,1,508,73
Thane,2,750,125
Thane,3,1375,240
Thane,3,1490,250
Thane,2,900,130
Thane,1,500,100
Thane,2,900,128
Thane,5,2755,376
Thane,3,1150,185
Thane,4,1999,360
Thane,3,2258,305
Thane,2,999,172
Thane,4,1999,385
Thane,2,999,172
Thane,3,1617,250
Thane,2,850,125
Thane,2,820,125
Thane,1,600,73
Thane,3,1054,145
Thane,3,1210,148
Thane,1,620,71
Thane,3,1856,245
Thane,2,1328,170
Thane,4,2656,330
Thane,3,1000,145
Thane,4,1795,311
Thane,4,2380,300
Thane,4,2360,300
Thane,1,650,130
Thane,3,1654,220
Thane,3,1345,235
Thane,3,1395,235
Thane,3,1345,235
Thane,3,1395,235
Thane,4,1795,325
Thane,3,1345,235
Thane,3,1395,235
Thane,4,1795,325
Thane,3,1000,145
Thane,4,1795,311
Thane,4,2380,300
Thane,4,2360,300
Thane,1,650,130
Thane,3,1856,245
Thane,1,700,91
Thane,1,610,70
Thane,1,630,100
Thane,2,1018,145
Thane,2,1008,135
Thane,3,1183,199
Thane,3,1146,210
Thane,1,540,78
Thane,1,607,68
Thane,3,1600,224
Thane,3,1183,199
Thane,3,1146,210
Thane,1,540,78
Thane,3,1825,330
Thane,2,950,110
Thane,1,700,125
Thane,2,850,120
Thane,2,1225,155
Thane,3,1825,330
Thane,3,1825,330
Thane,1,700,125
Thane,2,1120,195
Thane,2,1120,195
Thane,2,1225,155
Thane,2,913,132
Thane,2,756,100
Thane,2,610,94
Thane,1,490,71
Thane,2,710,110
Thane,2,800,160
Thane,1,500,75
Thane,3,1231,218
Thane,3,1050,135
Thane,3,1350,175
Thane,2,900,110
Thane,2,1050,135
Thane,2,1050,130
Thane,2,700,97
Thane,2,1050,150
Thane,2,950,150
Thane,3,1400,205
Thane,2,750,100
Thane,2,780,90
Thane,3,1050,135
Thane,3,1350,175
Thane,2,900,110
Thane,2,1050,135
Thane,2,1050,130
Thane,2,700,97
Thane,2,1050,150
Thane,2,950,150
Thane,3,1400,205
Thane,1,554,90
Thane,1,572,85
Thane,2,635,99
Thane,2,850,107
Thane,2,950,124
Thane,4,1650,265
Thane,2,980,110
Thane,1,600,90
Thane,3,1200,220
Thane,2,462,60
Thane,1,321,45
Thane,2,1100,135
Thane,2,1050,125
Thane,3,1350,215
Tilak Nagar,1,500,105
Tilak Nagar,2,500,105
Tilak Nagar,3,1005,210
Tilak Nagar,3,1005,210
Tilak Nagar,1,452,101
Tilak Nagar,2,652,146
Tilak Nagar,3,832,187
Tilak Nagar,1,500,116
Tilak Nagar,2,705,164
Tilak Nagar,3,790,184
Titwala,1,500,26
Titwala,1,640,25
Titwala,1,583,30
Titwala,1,567,26
Titwala,2,870,38
Titwala,1,567,26
Titwala,1,650,29
Titwala,1,720,33
Titwala,1,650,27
Titwala,2,1090,50
Titwala,1,710,31
Titwala,1,710,36
Titwala,1,650,30
Titwala,1,600,27
Titwala,1,700,28
Titwala,1,720,32
Titwala,1,685,30
Titwala,1,685,30
Titwala,1,580,28
Titwala,2,850,36
Titwala,2,1100,53
Titwala,1,710,31
Titwala,1,730,33
Titwala,1,640,31
Titwala,1,600,30
Titwala,1,650,29
Titwala,1,991,48
Titwala,1,680,30
Titwala,1,680,32
Titwala,1,700,36
Titwala,2,960,43
Titwala,1,680,31
Titwala,2,855,36
Titwala,2,855,36
Titwala,1,610,26
Titwala,1,568,26
Titwala,2,950,36
Titwala,1,600,27
Titwala,2,880,38
Titwala,1,665,30
Titwala,1,660,32
Titwala,1,600,28
Titwala,1,685,30
Titwala,1,685,30
Titwala,1,540,28
Titwala,2,850,40
Titwala,3,1100,55
Titwala,1,484,25
Titwala,2,850,40
Titwala,3,1100,55
Titwala,1,484,25
Titwala,2,950,36
Titwala,2,1050,55
Titwala,1,610,28
Titwala,1,392,17
Titwala,2,980,37
Titwala,1,620,27
Titwala,1,620,27
Titwala,2,1090,53
Titwala,1,620,27
Titwala,1,550,22
Titwala,2,948,43
Titwala,2,1090,56
Titwala,2,850,37
Titwala,1,620,27
Titwala,2,850,37
Titwala,1,620,27
Titwala,1,550,22
Titwala,2,948,43
Titwala,2,1090,53
Titwala,1,525,22
Titwala,2,1060,53
Titwala,1,676,32
Titwala,1,620,27
Titwala,1,615,24
Titwala,2,887,37
Titwala,1,618,27
Titwala,1,618,27
Titwala,2,1060,49
Titwala,1,705,30
Titwala,2,749,34
Titwala,2,855,35
Titwala,1,638,25
Titwala,2,678,30
Titwala,2,646,28
Titwala,2,653,29
Titwala,1,620,27
Titwala,1,710,35
Titwala,1,795,35
Titwala,1,180,7
Titwala,1,738,32
Titwala,1,180,7
Titwala,1,180,7
Titwala,1,738,32
Titwala,1,700,33
Titwala,2,975,50
Titwala,1,580,30
Titwala,1,550,26
Titwala,1,550,26
Titwala,1,550,24
Titwala,1,550,27
Titwala,2,920,35
Titwala,1,530,27
Titwala,1,710,27
Titwala,2,920,42
Titwala,1,660,32
Titwala,1,680,32
Titwala,1,600,28
Titwala,2,850,35
Titwala,1,600,28
Titwala,2,850,35
Titwala,1,710,32
Titwala,5,1950,76
Titwala,3,1200,52
Titwala,2,950,38
Titwala,1,600,26
Titwala,1,625,30
Titwala,1,625,30
Ulhasnagar,3,1357,102
Ulhasnagar,2,967,72
Ulhasnagar,1,673,50
Ulhasnagar,2,1250,108
Ulhasnagar,2,1225,106
Ulhasnagar,2,1155,97
Ulhasnagar,1,629,36
Ulhasnagar,1,608,38
Ulhasnagar,1,629,36
Ulhasnagar,3,1357,95
Ulhasnagar,2,993,74
Ulhasnagar,2,967,72
Ulhasnagar,1,673,45
Ulhasnagar,3,1357,95
Ulhasnagar,2,993,73
Ulhasnagar,2,967,72
Ulhasnagar,1,673,50
Ulhasnagar,3,1357,95
Ulhasnagar,2,993,74
Ulhasnagar,2,967,72
Ulhasnagar,1,673,45
Ulhasnagar,3,1357,95
Ulhasnagar,2,993,73
Ulhasnagar,2,967,72
Ulhasnagar,1,673,50
Ulhasnagar,2,967,65
Ulhasnagar,1,673,45
Ulhasnagar,3,1357,84
Ulhasnagar,2,539,46
Ulhasnagar,1,365,29
Ulhasnagar,3,1357,95
Ulhasnagar,2,993,74
Ulhasnagar,2,967,72
Ulhasnagar,1,673,45
Ulhasnagar,3,1357,95
Ulhasnagar,2,993,73
Ulhasnagar,2,967,72
Ulhasnagar,1,673,50
Ulhasnagar,2,967,65
Ulhasnagar,1,673,45
Ulhasnagar,3,1044,88
Ulhasnagar,3,1044,88
Ulhasnagar,2,744,58
Ulhasnagar,1,518,38
Ulhasnagar,2,764,59
Ulhasnagar,2,744,58
Ulhasnagar,1,518,38
Ulhasnagar,2,764,59
Ulhasnagar,2,744,58
Ulhasnagar,1,518,38
Ulhasnagar,2,764,59
Ulhasnagar,1,548,27
Ulhasnagar,2,694,37
Ulhasnagar,2,735,39
Ulhasnagar,1,543,30
Ulhasnagar,3,2425,160
Ulhasnagar,3,2250,148
Ulhasnagar,3,2160,140
Ulhasnagar,2,1460,100
Ulhasnagar,2,964,90
Ulhasnagar,1,620,34
Ulwe,1,720,49
Ulwe,3,1685,190
Ulwe,2,1095,76
Ulwe,2,1100,92
Ulwe,2,1200,92
Ulwe,1,710,38
Ulwe,1,735,67
Ulwe,2,1200,105
Ulwe,2,1112,110
Ulwe,2,1065,95
Ulwe,1,650,65
Ulwe,2,1130,91
Ulwe,2,1200,125
Ulwe,2,1100,113
Ulwe,1,645,37
Ulwe,1,700,61
Ulwe,1,700,61
Ulwe,2,1250,110
Ulwe,2,1750,190
Ulwe,2,1750,190
Ulwe,1,600,43
Ulwe,1,600,43
Ulwe,2,1080,90
Ulwe,1,695,48
Ulwe,1,680,46
Ulwe,1,695,48
Ulwe,1,680,46
Ulwe,2,1120,82
Ulwe,1,700,70
Ulwe,2,1100,130
Ulwe,2,1200,105
Ulwe,1,650,78
Ulwe,1,645,38
Ulwe,1,710,50
Ulwe,3,1550,144
Ulwe,2,850,70
Ulwe,1,670,36
Ulwe,1,600,35
Ulwe,1,375,21
Ulwe,2,1150,89
Ulwe,1,690,70
Ulwe,1,675,46
Ulwe,1,650,43
Ulwe,1,715,50
Ulwe,1,650,40
Ulwe,1,670,50
Ulwe,1,650,45
Ulwe,2,1200,120
Ulwe,1,650,60
Ulwe,1,650,42
Ulwe,1,650,40
Ulwe,2,1100,80
Ulwe,2,1265,85
Ulwe,2,1200,121
Ulwe,1,790,65
Ulwe,2,1230,125
Ulwe,2,1120,78
Ulwe,2,1120,78
Ulwe,1,648,45
Ulwe,2,995,68
Ulwe,1,700,52
Ulwe,2,1180,110
Ulwe,2,1035,78
Ulwe,1,690,55
Ulwe,1,640,42
Ulwe,2,1000,75
Ulwe,2,1167,99
Ulwe,2,1140,120
Ulwe,1,650,57
Ulwe,2,1055,95
Ulwe,3,1600,155
Ulwe,2,1000,85
Ulwe,1,700,55
Ulwe,2,1055,94
Ulwe,2,1200,97
Ulwe,2,1120,81
Ulwe,3,1850,200
Ulwe,3,1850,200
Ulwe,3,1800,230
Ulwe,3,2500,200
Ulwe,1,750,72
Ulwe,3,1645,150
Ulwe,2,1144,110
Ulwe,1,726,55
Ulwe,1,790,52
Ulwe,1,690,50
Ulwe,1,756,55
Ulwe,1,680,48
Ulwe,2,1170,95
Ulwe,1,750,72
Ulwe,3,1645,150
Ulwe,1,750,72
Ulwe,3,1645,150
Ulwe,2,1144,110
Ulwe,1,726,55
Ulwe,1,790,52
Ulwe,1,690,50
Ulwe,1,668,50
Ulwe,2,1250,145
Ulwe,1,650,60
Ulwe,2,1250,145
Ulwe,1,650,60
Ulwe,1,700,48
Ulwe,1,700,48
Ulwe,1,670,60
Ulwe,1,650,65
Ulwe,2,1250,120
Ulwe,1,675,48
Ulwe,1,550,45
Ulwe,2,1150,75
Ulwe,2,1150,75
Ulwe,2,1200,100
